shot_id,set_id,set_name,district,shot_class,camera,time,season,dramatic_use,cast_capacity,character_safe_area,ground_horizon,layers,clean_plate,status
JV-RES-STL-INT-MAS-GOLD-V001,JV-RES,Sunward Residential Street,Residential,interior or primary-area master,28mm-equivalent,golden hour,summer master,"home transitions, quiet daily life",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-INT-MAS-NIGHT-V001,JV-RES,Sunward Residential Street,Residential,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"home transitions, quiet daily life",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-INT-REV-DAY-V001,JV-RES,Sunward Residential Street,Residential,reverse master,32mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-DLG-2S-DAY-V001,JV-RES,Sunward Residential Street,Residential,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-DLG-OTS-L-DAY-V001,JV-RES,Sunward Residential Street,Residential,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-DLG-OTS-R-DAY-V001,JV-RES,Sunward Residential Street,Residential,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-DLG-GRP-DAY-V001,JV-RES,Sunward Residential Street,Residential,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-MOVE-LR-DAY-V001,JV-RES,Sunward Residential Street,Residential,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"home transitions, quiet daily life",5,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-POV-DAY-V001,JV-RES,Sunward Residential Street,Residential,character point of view,45mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-INS-SGN-DAY-V001,JV-RES,Sunward Residential Street,Residential,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-CLN-DAY-V001,JV-RES,Sunward Residential Street,Residential,empty clean plate,matching master lens,clear late-morning,summer master,"home transitions, quiet daily life",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-CLN-GOLD-V001,JV-RES,Sunward Residential Street,Residential,empty clean plate,matching master lens,golden hour,summer master,"home transitions, quiet daily life",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-CLN-NIGHT-V001,JV-RES,Sunward Residential Street,Residential,empty clean plate,matching master lens,blue-hour-to-night,summer master,"home transitions, quiet daily life",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EST-EW-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"public gathering, announcements, ensemble",13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EST-EW-GOLD-V001,JV-PLZ,Civic Weave Plaza,Downtown,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"public gathering, announcements, ensemble",13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EST-EW-NIGHT-V001,JV-PLZ,Civic Weave Plaza,Downtown,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"public gathering, announcements, ensemble",13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EXT-MAS-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"public gathering, announcements, ensemble",13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EXT-MAS-GOLD-V001,JV-PLZ,Civic Weave Plaza,Downtown,exterior master,28mm-equivalent eye-level,golden hour,summer master,"public gathering, announcements, ensemble",13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EXT-MAS-NIGHT-V001,JV-PLZ,Civic Weave Plaza,Downtown,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"public gathering, announcements, ensemble",13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-EXT-REV-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"public gathering, announcements, ensemble",13,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-INT-MAS-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-INT-MAS-GOLD-V001,JV-PLZ,Civic Weave Plaza,Downtown,interior or primary-area master,28mm-equivalent,golden hour,summer master,"public gathering, announcements, ensemble",13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-INT-MAS-NIGHT-V001,JV-PLZ,Civic Weave Plaza,Downtown,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"public gathering, announcements, ensemble",13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-INT-REV-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,reverse master,32mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-DLG-2S-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-DLG-OTS-L-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-DLG-OTS-R-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-DLG-GRP-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-ENS-13-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,full-cast ensemble master,28mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,thirteen anchors; only where capacity allows,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-MOVE-LR-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"public gathering, announcements, ensemble",13,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-POV-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,character point of view,45mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-INS-SGN-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"public gathering, announcements, ensemble",13,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-CLN-DAY-V001,JV-PLZ,Civic Weave Plaza,Downtown,empty clean plate,matching master lens,clear late-morning,summer master,"public gathering, announcements, ensemble",13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-CLN-GOLD-V001,JV-PLZ,Civic Weave Plaza,Downtown,empty clean plate,matching master lens,golden hour,summer master,"public gathering, announcements, ensemble",13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-PLZ-STL-CLN-NIGHT-V001,JV-PLZ,Civic Weave Plaza,Downtown,empty clean plate,matching master lens,blue-hour-to-night,summer master,"public gathering, announcements, ensemble",13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EST-EW-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"crossing, meeting, visual transition",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EST-EW-GOLD-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"crossing, meeting, visual transition",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EST-EW-NIGHT-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"crossing, meeting, visual transition",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EXT-MAS-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"crossing, meeting, visual transition",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EXT-MAS-GOLD-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,exterior master,28mm-equivalent eye-level,golden hour,summer master,"crossing, meeting, visual transition",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EXT-MAS-NIGHT-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"crossing, meeting, visual transition",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-EXT-REV-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"crossing, meeting, visual transition",5,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-INT-MAS-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-INT-MAS-GOLD-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,interior or primary-area master,28mm-equivalent,golden hour,summer master,"crossing, meeting, visual transition",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-INT-MAS-NIGHT-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"crossing, meeting, visual transition",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-INT-REV-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,reverse master,32mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-DLG-2S-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-DLG-OTS-L-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-DLG-OTS-R-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-DLG-GRP-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-MOVE-LR-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"crossing, meeting, visual transition",5,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-POV-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,character point of view,45mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-INS-SGN-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"crossing, meeting, visual transition",5,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-CLN-DAY-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,empty clean plate,matching master lens,clear late-morning,summer master,"crossing, meeting, visual transition",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-CLN-GOLD-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,empty clean plate,matching master lens,golden hour,summer master,"crossing, meeting, visual transition",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-BRG-STL-CLN-NIGHT-V001,JV-BRG,Rainbow Footbridge,Creek Corridor,empty clean plate,matching master lens,blue-hour-to-night,summer master,"crossing, meeting, visual transition",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EST-EW-DAY-V001,JV-OVR,Westlight Overlook,Mountain,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"reflection, town POV, sunset",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EST-EW-GOLD-V001,JV-OVR,Westlight Overlook,Mountain,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"reflection, town POV, sunset",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EST-EW-NIGHT-V001,JV-OVR,Westlight Overlook,Mountain,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"reflection, town POV, sunset",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EXT-MAS-DAY-V001,JV-OVR,Westlight Overlook,Mountain,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"reflection, town POV, sunset",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EXT-MAS-GOLD-V001,JV-OVR,Westlight Overlook,Mountain,exterior master,28mm-equivalent eye-level,golden hour,summer master,"reflection, town POV, sunset",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EXT-MAS-NIGHT-V001,JV-OVR,Westlight Overlook,Mountain,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"reflection, town POV, sunset",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-EXT-REV-DAY-V001,JV-OVR,Westlight Overlook,Mountain,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"reflection, town POV, sunset",5,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-INT-MAS-DAY-V001,JV-OVR,Westlight Overlook,Mountain,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-INT-MAS-GOLD-V001,JV-OVR,Westlight Overlook,Mountain,interior or primary-area master,28mm-equivalent,golden hour,summer master,"reflection, town POV, sunset",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-INT-MAS-NIGHT-V001,JV-OVR,Westlight Overlook,Mountain,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"reflection, town POV, sunset",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-INT-REV-DAY-V001,JV-OVR,Westlight Overlook,Mountain,reverse master,32mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-DLG-2S-DAY-V001,JV-OVR,Westlight Overlook,Mountain,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-DLG-OTS-L-DAY-V001,JV-OVR,Westlight Overlook,Mountain,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-DLG-OTS-R-DAY-V001,JV-OVR,Westlight Overlook,Mountain,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-DLG-GRP-DAY-V001,JV-OVR,Westlight Overlook,Mountain,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-MOVE-LR-DAY-V001,JV-OVR,Westlight Overlook,Mountain,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"reflection, town POV, sunset",5,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-POV-DAY-V001,JV-OVR,Westlight Overlook,Mountain,character point of view,45mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-INS-SGN-DAY-V001,JV-OVR,Westlight Overlook,Mountain,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"reflection, town POV, sunset",5,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-CLN-DAY-V001,JV-OVR,Westlight Overlook,Mountain,empty clean plate,matching master lens,clear late-morning,summer master,"reflection, town POV, sunset",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-CLN-GOLD-V001,JV-OVR,Westlight Overlook,Mountain,empty clean plate,matching master lens,golden hour,summer master,"reflection, town POV, sunset",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-OVR-STL-CLN-NIGHT-V001,JV-OVR,Westlight Overlook,Mountain,empty clean plate,matching master lens,blue-hour-to-night,summer master,"reflection, town POV, sunset",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-EST-EW-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"arrival, parking, gear, departures",8,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
